Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2018","2018","3050","FAO TIER 1","ha","664.1254","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2019","2019","3050","FAO TIER 1","ha","107.1286","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2020","2020","3050","FAO TIER 1","ha","42.8537","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2021","2021","3050","FAO TIER 1","ha","321.3762","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2001","2001","3050","FAO TIER 1","ha","126227.9841","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2002","2002","3050","FAO TIER 1","ha","372416.336","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2003","2003","3050","FAO TIER 1","ha","506696.8708","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2004","2004","3050","FAO TIER 1","ha","432624.3195","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2005","2005","3050","FAO TIER 1","ha","309176.109","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2006","2006","3050","FAO TIER 1","ha","372115.5679","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2007","2007","3050","FAO TIER 1","ha","432800.8308","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2008","2008","3050","FAO TIER 1","ha","421001.5776","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2009","2009","3050","FAO TIER 1","ha","303775.7771","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2010","2010","3050","FAO TIER 1","ha","348536.4365","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2011","2011","3050","FAO TIER 1","ha","460437.1789","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2012","2012","3050","FAO TIER 1","ha","478144.2887","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2013","2013","3050","FAO TIER 1","ha","519607.9091","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2014","2014","3050","FAO TIER 1","ha","405057.7208","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2015","2015","3050","FAO TIER 1","ha","1087478.4022","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2016","2016","3050","FAO TIER 1","ha","459805.6002","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2017","2017","3050","FAO TIER 1","ha","692432.5857","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2018","2018","3050","FAO TIER 1","ha","1025199.8418","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2019","2019","3050","FAO TIER 1","ha","523347.6376","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2020","2020","3050","FAO TIER 1","ha","934831.9738","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6797","Other forest","2021","2021","3050","FAO TIER 1","ha","1194427.1538","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2001","2001","3050","FAO TIER 1","ha","10547.0028","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2002","2002","3050","FAO TIER 1","ha","47861.5037","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2003","2003","3050","FAO TIER 1","ha","118419.5933","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2004","2004","3050","FAO TIER 1","ha","25563.1939","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2005","2005","3050","FAO TIER 1","ha","16130.1655","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2006","2006","3050","FAO TIER 1","ha","37555.7328","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2007","2007","3050","FAO TIER 1","ha","142456.445","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2008","2008","3050","FAO TIER 1","ha","42599.3134","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2009","2009","3050","FAO TIER 1","ha","45870.7203","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2010","2010","3050","FAO TIER 1","ha","3669.0542","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2011","2011","3050","FAO TIER 1","ha","12792.0936","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2012","2012","3050","FAO TIER 1","ha","13936.8213","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","ha","14249.5568","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","ha","9231.6428","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","ha","14714.2912","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","ha","25048.6743","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","ha","53141.1145","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","ha","43856.0849","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","ha","6547.4823","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","ha","40172.3611","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","ha","14149.6126","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2001","2001","3050","FAO TIER 1","ha","596280.7368","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2002","2002","3050","FAO TIER 1","ha","898565.4758","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2003","2003","3050","FAO TIER 1","ha","1021999.5455","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2004","2004","3050","FAO TIER 1","ha","502168.2175","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2005","2005","3050","FAO TIER 1","ha","1261029.0892","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2006","2006","3050","FAO TIER 1","ha","2153472.2498","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2007","2007","3050","FAO TIER 1","ha","1529810.2837","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2008","2008","3050","FAO TIER 1","ha","1234254.2527","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2009","2009","3050","FAO TIER 1","ha","1164008.4342","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2010","2010","3050","FAO TIER 1","ha","780707.2842","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2011","2011","3050","FAO TIER 1","ha","2184245.9503","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2012","2012","3050","FAO TIER 1","ha","2248737.9053","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2013","2013","3050","FAO TIER 1","ha","669212.0672","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2014","2014","3050","FAO TIER 1","ha","1236809.2919","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2015","2015","3050","FAO TIER 1","ha","922530.5812","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2016","2016","3050","FAO TIER 1","ha","1478035.0598","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2017","2017","3050","FAO TIER 1","ha","2077092.4795","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2018","2018","3050","FAO TIER 1","ha","1955281.9015","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2019","2019","3050","FAO TIER 1","ha","896378.8771","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2020","2020","3050","FAO TIER 1","ha","2105014.1902","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6794","Grassland","2021","2021","3050","FAO TIER 1","ha","1360900.4487","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2001","2001","3050","FAO TIER 1","ha","13468.0298","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2002","2002","3050","FAO TIER 1","ha","200158.8209","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2003","2003","3050","FAO TIER 1","ha","75029.8279","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2004","2004","3050","FAO TIER 1","ha","299527.8103","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2005","2005","3050","FAO TIER 1","ha","590619.644","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2006","2006","3050","FAO TIER 1","ha","109367.0125","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2007","2007","3050","FAO TIER 1","ha","156795.6561","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2008","2008","3050","FAO TIER 1","ha","72080.1545","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2009","2009","3050","FAO TIER 1","ha","81447.2022","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2010","2010","3050","FAO TIER 1","ha","93981.9708","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2011","2011","3050","FAO TIER 1","ha","350491.3529","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2012","2012","3050","FAO TIER 1","ha","97767.3571","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2013","2013","3050","FAO TIER 1","ha","113612.2835","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2014","2014","3050","FAO TIER 1","ha","143594.3885","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2015","2015","3050","FAO TIER 1","ha","237506.1586","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2016","2016","3050","FAO TIER 1","ha","53509.5928","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2017","2017","3050","FAO TIER 1","ha","105343.4125","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2018","2018","3050","FAO TIER 1","ha","58885.7072","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2019","2019","3050","FAO TIER 1","ha","92000.8947","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2020","2020","3050","FAO TIER 1","ha","207552.6776","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6792","Open shrubland","2021","2021","3050","FAO TIER 1","ha","93665.5681","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2001","2001","3050","FAO TIER 1","ha","177739.6363","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2002","2002","3050","FAO TIER 1","ha","1350496.6359","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2003","2003","3050","FAO TIER 1","ha","842549.1715","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2004","2004","3050","FAO TIER 1","ha","1866092.0092","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2005","2005","3050","FAO TIER 1","ha","1326609.6668","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2006","2006","3050","FAO TIER 1","ha","889770.3671","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2007","2007","3050","FAO TIER 1","ha","822129.5659","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2008","2008","3050","FAO TIER 1","ha","530714.8268","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2009","2009","3050","FAO TIER 1","ha","411870.4231","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2010","2010","3050","FAO TIER 1","ha","993494.1068","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2011","2011","3050","FAO TIER 1","ha","541479.6014","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2012","2012","3050","FAO TIER 1","ha","658882.1867","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2013","2013","3050","FAO TIER 1","ha","2114435.7249","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2014","2014","3050","FAO TIER 1","ha","1686232.6538","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2015","2015","3050","FAO TIER 1","ha","987489.8032","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2016","2016","3050","FAO TIER 1","ha","550352.2681","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2017","2017","3050","FAO TIER 1","ha","1265053.1456","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2018","2018","3050","FAO TIER 1","ha","475267.4601","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2019","2019","3050","FAO TIER 1","ha","459077.2538","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2020","2020","3050","FAO TIER 1","ha","411235.1335","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6760","Savanna","2021","2021","3050","FAO TIER 1","ha","862450.5086","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2001","2001","3050","FAO TIER 1","ha","231699.6432","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2002","2002","3050","FAO TIER 1","ha","1565874.2692","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2003","2003","3050","FAO TIER 1","ha","1178557.4161","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2004","2004","3050","FAO TIER 1","ha","2206015.9533","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2005","2005","3050","FAO TIER 1","ha","1479061.1547","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2006","2006","3050","FAO TIER 1","ha","1335470.6999","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2007","2007","3050","FAO TIER 1","ha","1336355.9483","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2008","2008","3050","FAO TIER 1","ha","1132978.7195","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2009","2009","3050","FAO TIER 1","ha","1029369.4221","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2010","2010","3050","FAO TIER 1","ha","1615920.2565","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2011","2011","3050","FAO TIER 1","ha","1593946.4855","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2012","2012","3050","FAO TIER 1","ha","1222623.9589","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2013","2013","3050","FAO TIER 1","ha","1861407.8274","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2014","2014","3050","FAO TIER 1","ha","1407964.9834","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2015","2015","3050","FAO TIER 1","ha","2738636.7932","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2016","2016","3050","FAO TIER 1","ha","682851.1676","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2017","2017","3050","FAO TIER 1","ha","1909561.0579","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2018","2018","3050","FAO TIER 1","ha","1351142.4265","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2019","2019","3050","FAO TIER 1","ha","1307860.9223","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2020","2020","3050","FAO TIER 1","ha","664419.6539","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6789","Woody savanna","2021","2021","3050","FAO TIER 1","ha","3217272.7945","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2001","2001","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2002","2002","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2003","2003","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2004","2004","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2005","2005","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2006","2006","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2007","2007","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2008","2008","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2009","2009","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2010","2010","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2011","2011","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2012","2012","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2013","2013","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2014","2014","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6993","Fires in organic soils","2021","2021","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2001","2001","3050","FAO TIER 1","ha","1829868.3252","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2002","2002","3050","FAO TIER 1","ha","3787336.0553","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2003","2003","3050","FAO TIER 1","ha","3123772.5385","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2004","2004","3050","FAO TIER 1","ha","5386071.1748","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2005","2005","3050","FAO TIER 1","ha","4774389.8477","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2006","2006","3050","FAO TIER 1","ha","2868313.7103","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2007","2007","3050","FAO TIER 1","ha","6094381.784","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2008","2008","3050","FAO TIER 1","ha","2042610.3137","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2009","2009","3050","FAO TIER 1","ha","938383.7023","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2010","2010","3050","FAO TIER 1","ha","7573239.8399","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2011","2011","3050","FAO TIER 1","ha","1693438.801","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2012","2012","3050","FAO TIER 1","ha","2423314.096","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2013","2013","3050","FAO TIER 1","ha","1025494.9283","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2014","2014","3050","FAO TIER 1","ha","1351084.5703","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2015","2015","3050","FAO TIER 1","ha","2638499.3169","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2016","2016","3050","FAO TIER 1","ha","2361991.3001","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2017","2017","3050","FAO TIER 1","ha","2944123.7105","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2018","2018","3050","FAO TIER 1","ha","1292322.9373","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2019","2019","3050","FAO TIER 1","ha","4111562.12","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2020","2020","3050","FAO TIER 1","ha","4798450.2989","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6796","Humid tropical forest","2021","2021","3050","FAO TIER 1","ha","3246233.2669","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2001","2001","3050","FAO TIER 1","ha","304021.1121","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2002","2002","3050","FAO TIER 1","ha","437912.6354","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2003","2003","3050","FAO TIER 1","ha","304238.7766","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2004","2004","3050","FAO TIER 1","ha","244229.34","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2005","2005","3050","FAO TIER 1","ha","334594.9547","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2006","2006","3050","FAO TIER 1","ha","244596.3052","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2007","2007","3050","FAO TIER 1","ha","716013.5564","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2008","2008","3050","FAO TIER 1","ha","465072.4345","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2009","2009","3050","FAO TIER 1","ha","203848.5602","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2010","2010","3050","FAO TIER 1","ha","549499.7871","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2011","2011","3050","FAO TIER 1","ha","312820.9969","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2012","2012","3050","FAO TIER 1","ha","325222.2441","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2013","2013","3050","FAO TIER 1","ha","144591.2349","E","Estimated value",""
